cosmosvaloper,cosmos,moniker,pubkey,address,cosmosvalcons,bonded,neutron-1-cosmosvalcons,neutron-1-address,stride-1-cosmosvalcons,stride-1-address
cosmosvaloper1nz3c4q40j8jyvg2hcljkwhe69872mnllf7v9xh,cosmos1nz3c4q40j8jyvg2hcljkwhe69872mnllv2cs2y,Interstellar Lounge 🍸,sO/vfG76XMutSsa/b3bA880XQTEXUMgOZdxBr/GZUJw=,BB5DD48E6621A2103FBFB2FA9A5DE861E3E5532D,cosmosvalcons1hdwafrnxyx3pq0alktaf5h0gv83725edy3e6ak,BOND_STATUS_BONDED,cosmosvalcons1etld5yq6jtuy4ckt4ldxhtn9qkhzn05npuxkln,CAFEDA101A92F84AE2CBAFDA6BAE6505AE29BE93,cosmosvalcons1cam2hqy0c6zpj7a0tpk2g2nquxw8cg67r9cvjf,C776AB808FC684197BAF586CA42A60E19C7C235E
cosmosvaloper1nykdskut2fq8k84epnuwjttwfupmdfwmpc3yvt,cosmos1nykdskut2fq8k84epnuwjttwfupmdfwmyv93qc,Foundry USA,WUFA93sGD9Xbz8Ao5YBV0Ny3aUr5eHV//0jJsQry7XU=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1n9juyach9xvnsnkeale4kc4kjgaedvsape5vf3,cosmos1n9juyach9xvnsnkeale4kc4kjgaedvsaydqe9z,----------=🛸=----------,xbrMVPTPJQ1kpZQc58G3jMa5Spf1yysDQHTEvCPsUxY=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1nxe3gnztx8wvayj260dp6yw7jg797m8up02h7z,cosmos1nxe3gnztx8wvayj260dp6yw7jg797m8uym7zj3,Synclub,jJ8FNaA3OSuKVUKJGTpFU5o3M+zMxnHljPZnrd6UQKc=,,,BOND_STATUS_UNBONDING,,,,
cosmosvaloper1n229vhepft6wnkt5tjpwmxdmcnfz55jv3vp77d,cosmos1n229vhepft6wnkt5tjpwmxdmcnfz55jv5c4tj7,Allnodes ⚡️ 0% fee,GUqbUS+7PeplNfxVcnDIyrXTLJPNdJQ4MQ6kBg5eYpw=,25445D0EB353E9050AB11EC6197D5DCB611986DB,cosmosvalcons1y4z96r4n205s2z43rmrpjl2aeds3npkm9akset,BOND_STATUS_BONDED,cosmosvalcons1y4z96r4n205s2z43rmrpjl2aeds3npkm9akset,25445D0EB353E9050AB11EC6197D5DCB611986DB,cosmosvalcons1y4z96r4n205s2z43rmrpjl2aeds3npkm9akset,25445D0EB353E9050AB11EC6197D5DCB611986DB
cosmosvaloper1nths3ruxgdthfxx3y8d4a9wfq5a2mkwhvc3k8g,cosmos1nths3ruxgdthfxx3y8d4a9wfq5a2mkwhfv9rtm,Coinpayu ⚡️ 0% fee,OzNkdinZoRFTYfjnBGzGesaWqCQc+xNhN9d+1z2Kaqs=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1nta8dt082qts2uldz2c2at6xmx8wpdwhld0mdh,cosmos1nta8dt082qts2uldz2c2at6xmx8wpdwh6emwpy,mrinal,54obZCHewVtaH0Sy4EraX9DNLjZZs5Rss5DCpozIeYg=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1n3f5lm7xtlrp05z9ud2xk2cnvk2xnzkm2he6er,cosmos1n3f5lm7xtlrp05z9ud2xk2cnvk2xnzkm0rd04s,AirGap 🛡,RcVaDS7Ahsd/3FGhs7Q92BB0LFmWtNXOnumKVFC2+FM=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1n3nll7yl3lcv932s2r7l6jzvkjtjk0qppp3rls,cosmos1n3nll7yl3lcv932s2r7l6jzvkjtjk0qpy49knr,RoundTable21 by WildSage Labs,i2CBZGEZyKsii/Jn9ofNEU3MQj/Okt5SspMLxeJ5Pcc=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q46fe2xk,cosmos1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4ladl29,0base.vc,t0Yoals7uv2cJJugTF8e1f/2pA/vasY37LbBG79n2xY=,B31581E9FF571045531370E2D4895A2D6FEDECFB,cosmosvalcons1kv2cr60l2ugy25cnwr3dfz2694h7mm8muyensh,BOND_STATUS_BONDED,cosmosvalcons19e6uzhtyzaph7wsaknpewxhzfv0538tn9vuj9k,2E75C15D6417437F3A1DB4C3971AE24B1F489D73,cosmosvalcons1neuyx6cym0asa67tcgg3v6n5tu8jmddhxgjk6d,9E78436B04DBFB0EEBCBC211166A745F0F2DB5B7
cosmosvaloper1n5pu2rtz4e2skaeatcmlexza7kheedzh8a2680,cosmos1n5pu2rtz4e2skaeatcmlexza7kheedzhzf70tu,BlockMatrix 🚀,m0thJvdnGUsrANKJx+aM9Em4IN17v5mXHilLzDkeujQ=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1n5xufj0753hvhv6q09f5lh29s57epnrl59lpp6,cosmos1n5xufj0753hvhv6q09f5lh29s57epnrl33t5df,BlockPool.com,fEHh7IA1phnVp5uzSnKEoTyYMKoMs3pkgd7XkVJZsls=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1n5epesmpcyx9x643aa3m9qw2fk3tf0myesv9zw,cosmos1n5epesmpcyx9x643aa3m9qw2fk3tf0myuycswa,MMS,D06Rs/S1scIzoct0zx9T0WJiZAEtz9XBWpBtMvIB5ws=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1n5e2z5d5324rcms0f5c9nn5ux65u47j29ng6ed,cosmos1n5e2z5d5324rcms0f5c9nn5ux65u47j2q8u047,⚡ AstroTech Labs ⚡,5JZeN5NRY5oCRK9FwP2NoWDhKGwzeWURrcwsoJ+v+94=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1ncp4h8ckha4c6lel5wktclt4yrz4t896qawm7z,cosmos1ncp4h8ckha4c6lel5wktclt4yrz4t8969f6wj3,Comdex,sVVWbXdEXbCvWHwe40fGzW0CFtfI+mW+MzkjYRc5ofk=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1nesedjyngslkvgg8jxy6nuy6r4g6ty0fdk3yky,cosmos1nesedjyngslkvgg8jxy6nuy6r4g6ty0fgz936h,Leap Wallet,QrlLxAIPjBJ9Sky2FVnLNek/Lh/lnMWt+lajbf5gTvw=,08065D40B9D4AD5126ACF0BAC8033094835720FD,cosmosvalcons1pqr96s9e6jk4zf4v7zavsqesjjp4wg8axrqrzs,BOND_STATUS_BONDED,cosmosvalcons1xl3fxah8adwe9ezek6kfjhvxfqucr7xz9r9y7l,37E29376E7EB5D92E459B6AC995D86483981F8C2,cosmosvalcons1encntwutw3dx9hnxx0j4z4g2yy5e6x6d6mpq28,CCF135BB8B745A62DE6633E551550A21299D1B4D
cosmosvaloper1n68tqcrf348t5qjzz5he4fw7jxvmm843l4wpkc,cosmos1n68tqcrf348t5qjzz5he4fw7jxvmm8436p656t,decommissioned,pFRMetTn5y4qoRVPUr2Kh1wPk/nmiodV8TgBIeqe4uI=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1nm0rrq86ucezaf8uj35pq9fpwr5r82clzyvtd8,cosmos1nm0rrq86ucezaf8uj35pq9fpwr5r82cl8sc7p5,Kraken,hOaINb2kWl6B2RMDA1eXVOzrTrMfafdVZPlnHb1ArZk=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1nuhls0wyf8slhmuasha5pz0u89jrf9nnugq8ak,cosmos1nuhls0wyf8slhmuasha5pz0u89jrf9nneu5j39,Golden Ratio Staking,7eHS9nARXr4gyuuDVxbQC2CDVkEa22ye3uHhcbeLurc=,9AD0AA18A92A1A4374426ED9B8192D1D6C3D2691,cosmosvalcons1ntg25x9f9gdyxazzdmvmsxfdr4kr6f53nhwys4,BOND_STATUS_BONDED,cosmosvalcons1ukmk2na8xy5vz32a2gu82uql7dff72gma32w2w,E5B7654FA73128C1455D523875701FF3529F291B,cosmosvalcons1mzdkxzhulsp3r8wanf3zappjy85mw6t9uqfg70,D89B630AFCFC03119DDD9A622E843221E9B76965
cosmosvaloper15r4tc0m6hc7z8drq3dzlrtcs6rq2q9l2nvwher,cosmos15r4tc0m6hc7z8drq3dzlrtcs6rq2q9l2kc6z4s,DragonStake,lgJcii0W2QanDlXpb/9gZJAJ3X9l+tqArhYAmNUJ1lw=,C52ACDB32057F5C731BBDD48460B93C3500DD324,cosmosvalcons1c54vmveq2l6uwvdmm4yyvzuncdgqm5eylrg0af,BOND_STATUS_BONDED,cosmosvalcons1mwk0vyz5fc5ywshj0hzx96s98tkxkcyd9u6wkq,DBACF610544E284742F27DC462EA053AEC6B608D,cosmosvalcons18c5ua6pmvysxnqcmehyw3lt6z7aw4qz99uazad,3E29CEE83B612069831BCDC8E8FD7A17BAEA8045
cosmosvaloper15ytx6mflyrxynjerqlud6w646v6u3qvtjtfane,cosmos15ytx6mflyrxynjerqlud6w646v6u3qvthlagl2,securesecrets,Q2/zDsgORU9FIwmezc47skCXTFg7h/0FAvhftirIhS0=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper159eexl76jlygrxnfreehl3j9tt70d8wfnn39fw,cosmos159eexl76jlygrxnfreehl3j9tt70d8wfk89s9a,fishegg.net,fK/JbSrg68t7vzhuvQwmcn3VVQDd0Izi+XueVKPyKvc=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper15xl8lrtz65dm7yqtnpntmmv7asl0jqk8xc5jd0,cosmos15xl8lrtz65dm7yqtnpntmmv7asl0jqk8rvq8pu,Station8,S3Y93jS2PQAxNOHMWw4QEfhnRtaF8Oi7MmG1eBdAMKA=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper15w6ra6m68c63t0sv2hzmkngwr9t88e23r8vtg5,cosmos15w6ra6m68c63t0sv2hzmkngwr9t88e23xnc7y8,w3coins,y93r6Bb+MMcF6jX12yWRKPU6DEjuHQsjPKT4ln86Fa4=,8F40A46873156271C4AF17C6C0F6494F456EC0E1,cosmosvalcons13aq2g6rnz438r390zlrvpajffazkas8psmvj99,BOND_STATUS_BONDED,cosmosvalcons13aq2g6rnz438r390zlrvpajffazkas8psmvj99,8F40A46873156271C4AF17C6C0F6494F456EC0E1,cosmosvalcons1tw6ney79erjqw9ujhtdznvd4d3ju5htsej0aw8,5BB53C93C5C8E4071792BADA29B1B56C65CA5D70
cosmosvaloper150g2n4ypex05nla65j6akz38n9tu4quu8nna3h,cosmos150g2n4ypex05nla65j6akz38n9tu4quuz88gay,regen-validator,/LS08zoFZS0Yvh6eABJsvNv8Yg9MyNKlnehJolnmtxk=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper15jlcxs57cku65nrve3hfjlmcr8kaavxcn30mz2,cosmos15jlcxs57cku65nrve3hfjlmcr8kaavxck9mwwe,Certify Network,THTV1cztgV0udBLM644k5pcwX82VwaHRlVt/8k+Cw/4=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper156gqf9837u7d4c4678yt3rl4ls9c5vuursrrzf,cosmos156gqf9837u7d4c4678yt3rl4ls9c5vuuxyhkw6,Binance Staking,W459Kbdx+LJQ7dLVASW6sAfdqWqNRSXnvc53r9aOx/o=,83F47D7747B0F633A6BA0DF49B7DCF61F90AA1B0,cosmosvalcons1s0686a68krmr8f46ph6fklw0v8us4gdsm7nhz3,BOND_STATUS_BONDED,cosmosvalcons1s0686a68krmr8f46ph6fklw0v8us4gdsm7nhz3,83F47D7747B0F633A6BA0DF49B7DCF61F90AA1B0,cosmosvalcons1snh33wp5m4vpt2nm3w6rwxczdt0d03gplepuew,84EF18B834DD5815AA7B8BB4371B026ADED7C501
cosmosvaloper15urq2dtp9qce4fyc85m6upwm9xul3049e02707,cosmos15urq2dtp9qce4fyc85m6upwm9xul3049um7trd,Chorus One,lh/p8UTp1kF8+4noOeInUG3PuWpFzk6Mnopj0updt4I=,31920F9BC3A39B66876CC7D6D5E589E10393BF0E,cosmosvalcons1xxfqlx7r5wdkdpmvcltdtevfuype80cwmrrtae,BOND_STATUS_BONDED,cosmosvalcons1vmqeysgnke5qsg9g0z3crjaz0zxjprj96rs3hh,66C1924113B6680820A878A381CBA2788D208E45,cosmosvalcons13w0zfnp44n6v758h2mqxfqc2fkwe0sl6mtvmln,8B9E24CC35ACF4CF50F756C064830A4D9D97C3FA
cosmosvaloper157qezau9xnzypse3vu2vhs7r4ee83fdecew0fz,cosmos157qezau9xnzypse3vu2vhs7r4ee83fdead6693,KuCoin,btJt7angZ6bI9bcbiWT1fKN1zED0bm7mEawvNwLEq0U=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper157v7tczs40axfgejp2m43kwuzqe0wsy0rv8puv,cosmos157v7tczs40axfgejp2m43kwuzqe0wsy0xcn5sl,POSTHUMAN ꝏ DVS,0wQ1SJucRxDeAVwCQzFinkm3K0UkOlnkf5Ll+BluDQA=,B9ECE1D7B4DD80E868263EA3AAF272B9C7F1292D,cosmosvalcons1h8kwr4a5mkqws6px86364unjh8rlz2fd7gr73q,BOND_STATUS_BONDED,cosmosvalcons1h8kwr4a5mkqws6px86364unjh8rlz2fd7gr73q,B9ECE1D7B4DD80E868263EA3AAF272B9C7F1292D,cosmosvalcons1krlgsayfhmq36mlzqwgvwkvz8cs6l7vdtjnara,B0FE887489BEC11D6FE20390C759823E21AFF98D
cosmosvaloper14qazscc80zgzx3m0m0aa30ths0p9hg8vdglqrc,cosmos14qazscc80zgzx3m0m0aa30ths0p9hg8vgut40t,✅ CryptoCrew Validators 🏆 Winner #GameOfChains,gvvk7fborWsqtB4pseZL+QWab7iJnT0PZYs+0oFa2BA=,9713818DA540B2AD40CD3A821865F1CA288A1BAA,cosmosvalcons1jufcrrd9gze26sxd82ppse03eg5g5xa2gplt6p,BOND_STATUS_BONDED,cosmosvalcons1wkeetmyycjptrjut2ut3vvqpfa9k4w5n5j4tfu,75B395EC84C482B1CB8B57171630014F4B6ABA93,cosmosvalcons1fwrt2kl0etv0ev6ft84zetxzrntpzy08rzrmds,4B86B55BEFCAD8FCB34959EA2CACC21CD61111E7
cosmosvaloper14r2vx8zpwzwv53yq3ngh8llf5sdmk430fx9dsd,cosmos14r2vx8zpwzwv53yq3ngh8llf5sdmk430vj3cu7, ,hSO4acQNYteX7lqzzUc9tYhauYZRMvXZHoPKeOLYavQ=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper14r7kzdf6gfh3t9v2c7efdp2fn5apsl93qga2ed,cosmos14r7kzdf6gfh3t9v2c7efdp2fn5apsl939ufl47,"Shutting down, redelegate",S5+WdVTo0qG0C9o/cLQWerKgDGVSa7IWpjqcZsey99I=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1485u80fdxjan4sd3esrvyw6cyurpvddvzuh48y,cosmos1485u80fdxjan4sd3esrvyw6cyurpvddv8grqth,AIR DROP STATION,zPplH31DiZvj4cQnZ//YfNnahLclGk8S5GXeYLOna6s=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper142w8q2l0gxsfna72gq8t7e4ee4ul37e9htgtxx,cosmos142w8q2l0gxsfna72gq8t7e4ee4ul37e9jlu724,NEOPLY,gNYvCgprVVyF4n6bsrRX2IHsfE8AgJIbEfVIWq4zu3I=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper14ts0j42qkpr43a3tgxr7zz6l6zdf7hde8va8km,cosmos14ts0j42qkpr43a3tgxr7zz6l6zdf7hdezcfj6g,Inactive,oQDXUoY9ZUaXQgllMo7ggvOhdPWzcOUiuX2A6GxZNLI=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper14tjyfyt0l3l0hvzur932k4qt4zuxdqy0yw66ly,cosmos14tjyfyt0l3l0hvzur932k4qt4zuxdqy0p6w0nh,Chucks validator,FwAtxfjKYuzB2ffrgMvReXzlxgGtbgKP6+H0wwhF0mE=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1402ggxz5u6vm29sqztwqq8vxs3ke6dmwl2z5dk,cosmos1402ggxz5u6vm29sqztwqq8vxs3ke6dmw67kpp9,Cosmoon,bUFytAgmMlqe06nGroLeB9C+ObtOcuk8Reyq0cXsjHA=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper140e7u946a2nqqkvcnjpjm83d0ynsqem8dnp684,cosmos140e7u946a2nqqkvcnjpjm83d0ynsqem8g840tx,danku_zone w/ DAIC,o+qPFJ66zagsptOWGsSpr7viNdw6anGFe2Mg8qO3yhs=,009037C2C75632F3BF9E39A11C0E81EACB262D9E,cosmosvalcons1qzgr0sk82ce080u78xs3cr5pat9jvtv7k85ajv,BOND_STATUS_BONDED,cosmosvalcons1qzgr0sk82ce080u78xs3cr5pat9jvtv7k85ajv,009037C2C75632F3BF9E39A11C0E81EACB262D9E,cosmosvalcons1knk6ync0hpmcnn8g4hnmygluuywgylcxx49enr,B4EDA24F0FB87789CCE8ADE7B223FCE11C827F06
cosmosvaloper140l6y2gp3gxvay6qtn70re7z2s0gn57zfd832j,cosmos140l6y2gp3gxvay6qtn70re7z2s0gn57zvenyxp, Lavender.Five Nodes 🐝,FxSjsSvWPbw5NQczsh0+QRWqYTVauFJd/MateonbfO8=,C5327D64CDF4A04BE1206E65F5B61D44923630E6,cosmosvalcons1c5e86exd7jsyhcfqdejltdsagjfrvv8xv22368,BOND_STATUS_BONDED,cosmosvalcons1d0yeatnt5teumstsm7nnc8dc078xc4094ljtl5,6BC99EAE6BA2F3CDC170DFA73C1DB87F8E6C55E5,cosmosvalcons126eyw0gjrz35mr3v2dg2hkpe4qjr7793fduahk,56B2473D1218A34D8E2C5350ABD839A8243F78B1
cosmosvaloper14srf00pdyykxscu8dp0csdluclvkkwltnn4c4r,cosmos14srf00pdyykxscu8dp0csdluclvkkwltk8pdes,“HelionCosmosValidator”,kgMWmXC+WJ+u6bRXdIA8PONolXFPXnDdvmaYZ695sws=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper143g8ag20zg42z7h2j3dszw52ac6alyv876p2q8,cosmos143g8ag20zg42z7h2j3dszw52ac6alyv8mw4lv5,WALLAKIA,oBlhJuxM0eHe3KJ7wilC12ru9Hm9xDoCfjikNbn/xSg=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper14jlpmqquh0gste6nzf4dn43kc8h50l6fmx6dfs,cosmos14jlpmqquh0gste6nzf4dn43kc8h50l6f7jwc9r,Liqee,muR30ol1kYhpkPyd7rNLE3wOaVMwG7QS9aKblUQaNOE=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper14kn0kk33szpwus9nh8n87fjel8djx0y070ymmj,cosmos14kn0kk33szpwus9nh8n87fjel8djx0y0mmswhp,Forbole,2k346W3w8NFAQh21j1hBp+Mvur+ZhHFuEQk8DEOlN+c=,671460930CCDC9B06C5D055E4D550EB8DAF2291E,cosmosvalcons1vu2xpycvehymqmzaq40y64gwhrd0y2g77ec8vl,BOND_STATUS_BONDED,cosmosvalcons1rtea7l0nd96gmt27t9kfcccxp472gh636kxxa5,1AF3DF7DF369748DAD5E596C9C63060D7CA45F51,cosmosvalcons12tvz26lzc3n9cpx5etdw0svwvkv6m0dcrsfhku,52D8256BE2C4665C04D4CADAE7C18E6599ADBDB8
cosmosvaloper14k4pzckkre6uxxyd2lnhnpp8sngys9m6hl6ml7,cosmos14k4pzckkre6uxxyd2lnhnpp8sngys9m6jtwwnd,<decommissioned>,5f4G3k6oAqwpegXoLy02ooGPK0qKX5Xg6Yz9ch+cuqg=,,,BOND_STATUS_UNBONDING,,,,
cosmosvaloper146kwpzhmleafmhtaxulfptyhnvwxzlvm87hwnm,cosmos146kwpzhmleafmhtaxulfptyhnvwxzlvmz2rmlg,🌐 KysenPool Sky ☁️ ,TjzJhR+Eeze5QWaeHlWDi8KmmB/d9/G1j9xOSK0aOVk=,9DF8E338C85E879BC84B0AAA28A08B431BD5B548,cosmosvalcons1nhuwxwxgt6rehjztp24z3gytgvdatd2g7kndfm,BOND_STATUS_BONDED,cosmosvalcons16vkw5vtmh7fpzcqwlz9f8d7x5ll63kh0t29r2t,D32CEA317BBF9211600EF88A93B7C6A7FFA8DAEF,cosmosvalcons1660mjg277ftypz9n86qycegtjru2v0634nqca5,D69FB9215EF2564088B33E804C650B90F8A63F51
cosmosvaloper14upntdx8lf0f49t987mj99zksxnluanvu6x4lu,cosmos14upntdx8lf0f49t987mj99zksxnluanvewjqn0,Republic Crypto,0txFmbl4WHKIGOFfSLNLEc6kHZIpx58VNRhhU+fNon8=,9CF389DCC22F0070A641E76F483566B23B834B49,cosmosvalcons1nnecnhxz9uq8pfjpuah5sdtxkgacxj6fajk8kn,BOND_STATUS_BONDED,cosmosvalcons1mh0vqrw2xwy8zk6x643d6gvmld8z4dsj7ncrz3,DDDEC00DCA3388715B46D562DD219BFB4E2AB612,cosmosvalcons1glmgl74dvtv2m3lmfgacgjzzwfn9yf4p7g40dm,47F68FFAAD62D8ADC7FB4A3B84484272665226A1
cosmosvaloper14az9dmutwtz4vuycvae8csm4wwwtm0aumtlppe,cosmos14az9dmutwtz4vuycvae8csm4wwwtm0au7lt5d2,F4RM,oVap7iG9La5g76ufP2SaLz55rzlTSV833KRAqp+NOpU=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper14l0fp639yudfl46zauvv8rkzjgd4u0zk2aseys,cosmos14l0fp639yudfl46zauvv8rkzjgd4u0zk0fyvgr,Atomic power node,9KA7fKlALPdKPb7SM4UGlpnbSU4U9U1A4c3u8V2KdTs=,BAC33F340F3497751F124868F049EC2E8930AC2F,cosmosvalcons1htpn7dq0xjth28cjfp50qj0v96ynptp0s0hclt,BOND_STATUS_BONDED,cosmosvalcons1htpn7dq0xjth28cjfp50qj0v96ynptp0s0hclt,BAC33F340F3497751F124868F049EC2E8930AC2F,cosmosvalcons1htpn7dq0xjth28cjfp50qj0v96ynptp0s0hclt,BAC33F340F3497751F124868F049EC2E8930AC2F
cosmosvaloper14lultfckehtszvzw4ehu0apvsr77afvyju5zzy,cosmos14lultfckehtszvzw4ehu0apvsr77afvyhgqhwh,DokiaCapital,C+VWc34ZF6n/QoIAXo4191OwKxQWpbFnrGKCqcNbe1E=,2199EAE894CA391FA82F01C2C614BFEB103D056C,cosmosvalcons1yxv746y5egu3l2p0q8pvv99lavgr6ptvdhx306,BOND_STATUS_BONDED,cosmosvalcons1rzsajgasgvx57wtpw0hf3tsarpaachzg8pu4hj,18A1D923B0430D4F396173EE98AE1D187BDC5C48,cosmosvalcons1xpaln7s6ht8yy0y82zfher2l7jljc8s2npx2qs,307BF9FA1ABACE423C8750937C8D5FF4BF2C1E0A
cosmosvaloper1kqld7f3tu3ha5ht3qv2rq9ac9683d3xf356rc9,cosmos1kqld7f3tu3ha5ht3qv2rq9ac9683d3xf5qwk5k,airdropdao,wAWy/2XYrTWSVXxBeeCiXP/z78u3hgtNvw/HdKHgpgc=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1kzzxf55puvdncekx8ln2jfzrklm72qn46uez7l,cosmos1kzzxf55puvdncekx8ln2jfzrklm72qn4lgdhjv,Leonoor's Cryptoman,+96IM0/7EAgNq8/btO73jwmOK8gL2k0rlA8bC9l+IXw=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1kyfce0nvluyhgfsdzz8hwrsf5336gsc95pyy4u,cosmos1kyfce0nvluyhgfsdzz8hwrsf5336gsc934s3e0,StakeSeeker by BTCS,5jmurYd0trU/LO3bml9mblRfCGhR8j4TjfYK2ZsjouY=,78A0BDAA6925BA19436CDF2A18FCE337C8C54520,cosmosvalcons10zstm2nfykapjsmvmu4p3l8rxlyv23fqjjlcy6,BOND_STATUS_BONDED,cosmosvalcons10zstm2nfykapjsmvmu4p3l8rxlyv23fqjjlcy6,78A0BDAA6925BA19436CDF2A18FCE337C8C54520,cosmosvalcons10zstm2nfykapjsmvmu4p3l8rxlyv23fqjjlcy6,78A0BDAA6925BA19436CDF2A18FCE337C8C54520
cosmosvaloper1ky5k0305lm4t4xa72a2g5ahfdzqxnwx358agra,cosmos1ky5k0305lm4t4xa72a2g5ahfdzqxnwx33nfa0w,Valnodes - Carbon Neutral Staking,ypasN9tHlMcm2v9ylFco0CGS4aQbAc21Fy46xpcxSlU=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1k9aw4y6ff0tncmmuxp86dk0fxy5s57a3f8frky,cosmos1k9aw4y6ff0tncmmuxp86dk0fxy5s57a3vnak6h,Zenscape,OveQX6ia95RPtmD1mfGD12A9ewxrB13HTtCoAcWIN6M=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1k9a0cs97vul8w2vwknlfmpez6prv8klv03lv3d,cosmos1k9a0cs97vul8w2vwknlfmpez6prv8klv29tea7,Stake Capital,SgJAVNasC6tDdkjH6XM9LbbTW/S6y1MgJsqq/1Y8Lhk=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1kgquh04ffqvadekf6e47070gskm0s0h28cl7ht,cosmos1kgquh04ffqvadekf6e47070gskm0s0h2zvttmc,tokenweb,F7V3xpdLVnXbqrVH2OHWBM44aADciLQOYl588GdsmK8=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1kg99k8wd67r0ffxwavgnxup7yk46rvttxc53j7,cosmos1kg99k8wd67r0ffxwavgnxup7yk46rvttrvqy7d,Validating Chaos - 🌌🖤 NFTs to delegators,EKss2Acm8AIdxoaqgMPcf2mBCa6Kmu/+2I0Z+x+goxI=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1kgddca7qj96z0qcxr2c45z73cfl0c75p7f3s2e,cosmos1kgddca7qj96z0qcxr2c45z73cfl0c75pma99x2,ChainLayer,6Sn2gbsgiFAkZY5mbe/YdBtO9SLV+AZgRFg7cLqrd04=,FD5D54E0D9E4768FEA4C0DFFDC89FA96B6657F32,cosmosvalcons1l4w4fcxeu3mgl6jvphlaez06j6mx2lej9yhszt,BOND_STATUS_BONDED,cosmosvalcons1v3rxwektpfmlffununtmr93n0r7yquedkxg7ra,64466766CB0A77F4A793E4D7B1963378FC40732D,cosmosvalcons1wr2jjh7xwpcrrqswfn9ee9e775sr452pdjqxzd,70D5295FC6707031820E4CCB9C973EF5203AD141
cosmosvaloper1k2d9ed9vgfuk2m58a2d80q9u6qljkh4vfaqjfq,cosmos1k2d9ed9vgfuk2m58a2d80q9u6qljkh4vvf589n,Stakecito,t9l8HjwxL8WVwanxbZTOv7YNeUIp5EnMwg2xaVgi8I0=,E070FA4F050BAF7EA2761C52A6A5715780681939,cosmosvalcons1upc05nc9pwhhagnkr3f2dft327qxsxfeyvajsu,BOND_STATUS_BONDED,cosmosvalcons1k0ld37tyv2ut03skz48mqhtc02vehuet0rtn9d,B3FED8F96462B8B7C616154FB05D787A999BF32B,cosmosvalcons1g75dx6st3f7ptcdrw5ddtuwaz27fphtdt86jhc,47A8D36A0B8A7C15E1A3751AD5F1DD12BC90DD6D
cosmosvaloper1ktecz4dr56j9tsfh7nwg8s9suvhfu70qykhu5s,cosmos1ktecz4dr56j9tsfh7nwg8s9suvhfu70qpzrfcr,Dawns.world,rnjPZGsF0MMP/aHilBUaEpimiHb5YBxfNZVGqLOW2ZQ=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1kwl5p69gc2cwthkw8cghyf6pzkc73esc3ldzh9,cosmos1kwl5p69gc2cwthkw8cghyf6pzkc73esc5tehmk,L0vd.com,gYxeUFf63MQuPhJMt3/SA8QZLhJ1pLZdW75k5FOOEI8=,,,BOND_STATUS_UNBONDED,,,,
cosmosvaloper1kj0h4kn4z5xvedu2nd9c4a9a559wvpuvu0h6qn,cosmos1kj0h4kn4z5xvedu2nd9c4a9a559wvpuvemr0vq,Cryptium Labs,ZihmjCxvIZinDz1hTU69024uNIKWyOkZVE2Q5Sbwl58=,,,BOND_STATUS_UNBONDED,,,,
